timestamp,symbol,price
2025-10-30T19:31:44.556968,AAPL,149.13
2025-10-30T19:31:44.567346,AAPL,149.34
2025-10-30T19:31:44.577809,AAPL,151.78
2025-10-30T19:31:44.588147,AAPL,146.99
2025-10-30T19:31:44.598579,AAPL,141.46
2025-10-30T19:31:44.609029,AAPL,145.49
2025-10-30T19:31:44.619379,AAPL,146.1
2025-10-30T19:31:44.630257,AAPL,147.86
2025-10-30T19:31:44.640734,AAPL,151.88
2025-10-30T19:31:44.651064,AAPL,149.19
2025-10-30T19:31:44.661340,AAPL,149.04
2025-10-30T19:31:44.671549,AAPL,145.99
2025-10-30T19:31:44.682105,AAPL,145.49
2025-10-30T19:31:44.692500,AAPL,144.59
2025-10-30T19:31:44.702845,AAPL,141.23
2025-10-30T19:31:44.713432,AAPL,141.21
2025-10-30T19:31:44.723806,AAPL,141.55
2025-10-30T19:31:44.734512,AAPL,140.95
2025-10-30T19:31:44.744749,AAPL,142.85
2025-10-30T19:31:44.755099,AAPL,142.94
2025-10-30T19:31:44.765623,AAPL,141.9
2025-10-30T19:31:44.776024,AAPL,142.4
2025-10-30T19:31:44.786566,AAPL,141.85
2025-10-30T19:31:44.796932,AAPL,141.65
2025-10-30T19:31:44.807399,AAPL,140.69
2025-10-30T19:31:44.817725,AAPL,140.96
2025-10-30T19:31:44.827977,AAPL,139.52
2025-10-30T19:31:44.838348,AAPL,140.35
2025-10-30T19:31:44.848806,AAPL,136.63
2025-10-30T19:31:44.859167,AAPL,139.59
2025-10-30T19:31:44.869631,AAPL,139.66
2025-10-30T19:31:44.879963,AAPL,137.02
2025-10-30T19:31:44.890450,AAPL,135.71
2025-10-30T19:31:44.901153,AAPL,130.73
2025-10-30T19:31:44.911736,AAPL,136.72
2025-10-30T19:31:44.922091,AAPL,137.5
2025-10-30T19:31:44.932501,AAPL,137.74
2025-10-30T19:31:44.943209,AAPL,139.04
2025-10-30T19:31:44.953578,AAPL,136.58
2025-10-30T19:31:44.964538,AAPL,137.67
2025-10-30T19:31:44.974826,AAPL,138.18
2025-10-30T19:31:44.985500,AAPL,138.55
2025-10-30T19:31:44.996156,AAPL,132.27
2025-10-30T19:31:45.006496,AAPL,136.17
2025-10-30T19:31:45.016884,AAPL,137.85
2025-10-30T19:31:45.027451,AAPL,134.6
2025-10-30T19:31:45.038075,AAPL,133.75
2025-10-30T19:31:45.048664,AAPL,134.21
2025-10-30T19:31:45.059182,AAPL,131.69
2025-10-30T19:31:45.069533,AAPL,134.55
2025-10-30T19:31:45.079949,AAPL,136.15
2025-10-30T19:31:45.090329,AAPL,136.84
2025-10-30T19:31:45.101118,AAPL,138.92
2025-10-30T19:31:45.111719,AAPL,139.02
2025-10-30T19:31:45.122092,AAPL,142.39
2025-10-30T19:31:45.132562,AAPL,149.21
2025-10-30T19:31:45.142935,AAPL,146.83
2025-10-30T19:31:45.153371,AAPL,147.42
2025-10-30T19:31:45.163727,AAPL,147.4
2025-10-30T19:31:45.174106,AAPL,150.94
2025-10-30T19:31:45.184328,AAPL,151.45
2025-10-30T19:31:45.194692,AAPL,149.26
2025-10-30T19:31:45.205051,AAPL,147.67
2025-10-30T19:31:45.215384,AAPL,150.5
2025-10-30T19:31:45.225914,AAPL,154.05
2025-10-30T19:31:45.236262,AAPL,159.49
2025-10-30T19:31:45.246680,AAPL,159.46
2025-10-30T19:31:45.257189,AAPL,159.94
2025-10-30T19:31:45.267545,AAPL,159.75
2025-10-30T19:31:45.277726,AAPL,154.76
2025-10-30T19:31:45.287988,AAPL,152.25
2025-10-30T19:31:45.298333,AAPL,154.09
2025-10-30T19:31:45.309024,AAPL,157.23
2025-10-30T19:31:45.319191,AAPL,157.32
2025-10-30T19:31:45.329554,AAPL,153.13
2025-10-30T19:31:45.339912,AAPL,149.63
2025-10-30T19:31:45.350751,AAPL,148.54
2025-10-30T19:31:45.361111,AAPL,153.68
2025-10-30T19:31:45.371711,AAPL,156.67
2025-10-30T19:31:45.382296,AAPL,161.03
2025-10-30T19:31:45.392704,AAPL,161.76
2025-10-30T19:31:45.403340,AAPL,164.15
2025-10-30T19:31:45.413574,AAPL,159.98
2025-10-30T19:31:45.423902,AAPL,163.52
2025-10-30T19:31:45.434516,AAPL,161.1
2025-10-30T19:31:45.444887,AAPL,163.57
2025-10-30T19:31:45.455239,AAPL,163.41
2025-10-30T19:31:45.465874,AAPL,161.31
2025-10-30T19:31:45.476257,AAPL,161.27
2025-10-30T19:31:45.486596,AAPL,160.83
2025-10-30T19:31:45.496994,AAPL,162.16
2025-10-30T19:31:45.507558,AAPL,160.13
2025-10-30T19:31:45.518153,AAPL,161.14
2025-10-30T19:31:45.528573,AAPL,162.18
2025-10-30T19:31:45.538793,AAPL,162.34
2025-10-30T19:31:45.549185,AAPL,155.43
2025-10-30T19:31:45.559568,AAPL,153.09
2025-10-30T19:31:45.569904,AAPL,151.13
2025-10-30T19:31:45.580329,AAPL,151.34
2025-10-30T19:31:45.591136,AAPL,155.24
2025-10-30T19:31:45.601495,AAPL,153.71
2025-10-30T19:31:45.612114,AAPL,152.11
2025-10-30T19:31:45.622456,AAPL,150.66
2025-10-30T19:31:45.632806,AAPL,148.58
2025-10-30T19:31:45.643487,AAPL,149.86
2025-10-30T19:31:45.653850,AAPL,148.52
2025-10-30T19:31:45.664184,AAPL,148.95
2025-10-30T19:31:45.674540,AAPL,144.91
2025-10-30T19:31:45.684782,AAPL,145.26
2025-10-30T19:31:45.695383,AAPL,140.92
2025-10-30T19:31:45.705771,AAPL,137.06
2025-10-30T19:31:45.716386,AAPL,136.84
2025-10-30T19:31:45.726694,AAPL,136.71
2025-10-30T19:31:45.737254,AAPL,134.74
2025-10-30T19:31:45.747844,AAPL,138.42
2025-10-30T19:31:45.758195,AAPL,135.51
2025-10-30T19:31:45.768464,AAPL,136.13
2025-10-30T19:31:45.778713,AAPL,130.3
2025-10-30T19:31:45.789050,AAPL,130.69
2025-10-30T19:31:45.799879,AAPL,135.9
2025-10-30T19:31:45.810617,AAPL,133.04
2025-10-30T19:31:45.821237,AAPL,131.93
2025-10-30T19:31:45.831869,AAPL,128.58
2025-10-30T19:31:45.842616,AAPL,130.72
2025-10-30T19:31:45.852951,AAPL,134.69
2025-10-30T19:31:45.863178,AAPL,132.12
2025-10-30T19:31:45.873490,AAPL,134.19
2025-10-30T19:31:45.884000,AAPL,136.02
2025-10-30T19:31:45.894273,AAPL,133.51
2025-10-30T19:31:45.904872,AAPL,131.02
2025-10-30T19:31:45.915071,AAPL,130.72
2025-10-30T19:31:45.925417,AAPL,133.16
2025-10-30T19:31:45.935589,AAPL,135.85
2025-10-30T19:31:45.946244,AAPL,134.5
2025-10-30T19:31:45.956540,AAPL,129.59
2025-10-30T19:31:45.966872,AAPL,130.41
2025-10-30T19:31:45.977049,AAPL,139.23
2025-10-30T19:31:45.987326,AAPL,140.17
2025-10-30T19:31:45.997665,AAPL,140.87
2025-10-30T19:31:46.008115,AAPL,140.36
2025-10-30T19:31:46.018234,AAPL,138.46
2025-10-30T19:31:46.028443,AAPL,141.43
2025-10-30T19:31:46.038565,AAPL,143.96
2025-10-30T19:31:46.048758,AAPL,139.75
2025-10-30T19:31:46.059209,AAPL,139.59
2025-10-30T19:31:46.069642,AAPL,141.82
2025-10-30T19:31:46.079975,AAPL,143.54
2025-10-30T19:31:46.090222,AAPL,145.51
2025-10-30T19:31:46.100547,AAPL,146.85
2025-10-30T19:31:46.110695,AAPL,149.25
2025-10-30T19:31:46.120940,AAPL,147.55
2025-10-30T19:31:46.131091,AAPL,143.65
2025-10-30T19:31:46.141494,AAPL,144.74
2025-10-30T19:31:46.152083,AAPL,147.34
2025-10-30T19:31:46.162598,AAPL,146.68
2025-10-30T19:31:46.172803,AAPL,146.78
2025-10-30T19:31:46.183123,AAPL,149.66
2025-10-30T19:31:46.193302,AAPL,154.13
2025-10-30T19:31:46.203702,AAPL,153.43
2025-10-30T19:31:46.214345,AAPL,153.74
2025-10-30T19:31:46.224897,AAPL,155.58
2025-10-30T19:31:46.235477,AAPL,153.39
2025-10-30T19:31:46.245717,AAPL,154.67
2025-10-30T19:31:46.256324,AAPL,151.16
2025-10-30T19:31:46.266756,AAPL,153.6
2025-10-30T19:31:46.277468,AAPL,155.03
2025-10-30T19:31:46.288163,AAPL,155.61
2025-10-30T19:31:46.299220,AAPL,159.95
2025-10-30T19:31:46.309656,AAPL,157.78
2025-10-30T19:31:46.319845,AAPL,154.98
2025-10-30T19:31:46.330180,AAPL,158.81
2025-10-30T19:31:46.340349,AAPL,161.72
2025-10-30T19:31:46.350571,AAPL,164.45
2025-10-30T19:31:46.360812,AAPL,160.49
2025-10-30T19:31:46.371441,AAPL,158.72
2025-10-30T19:31:46.381597,AAPL,161.92
2025-10-30T19:31:46.392039,AAPL,161.19
2025-10-30T19:31:46.402375,AAPL,159.6
2025-10-30T19:31:46.412847,AAPL,156.15
2025-10-30T19:31:46.423256,AAPL,154.85
2025-10-30T19:31:46.433769,AAPL,154.18
2025-10-30T19:31:46.444031,AAPL,156.22
2025-10-30T19:31:46.454726,AAPL,158.89
2025-10-30T19:31:46.464866,AAPL,158.04
2025-10-30T19:31:46.475386,AAPL,156.96
2025-10-30T19:31:46.485804,AAPL,158.75
2025-10-30T19:31:46.495993,AAPL,157.98
2025-10-30T19:31:46.506297,AAPL,156.98
2025-10-30T19:31:46.516785,AAPL,154.57
2025-10-30T19:31:46.526998,AAPL,152.76
2025-10-30T19:31:46.537132,AAPL,150.19
2025-10-30T19:31:46.547463,AAPL,149.06
2025-10-30T19:31:46.558026,AAPL,150.05
2025-10-30T19:31:46.568771,AAPL,154.48
2025-10-30T19:31:46.579796,AAPL,157.83
2025-10-30T19:31:46.590081,AAPL,152.32
2025-10-30T19:31:46.600370,AAPL,152.88
2025-10-30T19:31:46.610724,AAPL,151.6
2025-10-30T19:31:46.620868,AAPL,152.04
2025-10-30T19:31:46.631220,AAPL,157.52
2025-10-30T19:31:46.641653,AAPL,156.28
2025-10-30T19:31:46.652243,AAPL,160.49
2025-10-30T19:31:46.662566,AAPL,155.03
2025-10-30T19:31:46.672915,AAPL,160.17
2025-10-30T19:31:46.683503,AAPL,158.53
2025-10-30T19:31:46.693680,AAPL,153.02
2025-10-30T19:31:46.704029,AAPL,153.63
2025-10-30T19:31:46.714342,AAPL,146.99
2025-10-30T19:31:46.724476,AAPL,142.79
2025-10-30T19:31:46.734708,AAPL,145.49
2025-10-30T19:31:46.745069,AAPL,147.21
2025-10-30T19:31:46.755422,AAPL,143.55
2025-10-30T19:31:46.765950,AAPL,140.01
2025-10-30T19:31:46.776306,AAPL,140.61
2025-10-30T19:31:46.786664,AAPL,142.96
2025-10-30T19:31:46.797560,AAPL,142.53
2025-10-30T19:31:46.807897,AAPL,137.07
2025-10-30T19:31:46.818228,AAPL,136.48
2025-10-30T19:31:46.828948,AAPL,135.66
2025-10-30T19:31:46.839198,AAPL,139.0
2025-10-30T19:31:46.850014,AAPL,135.66
2025-10-30T19:31:46.860422,AAPL,138.91
2025-10-30T19:31:46.870761,AAPL,138.55
2025-10-30T19:31:46.881116,AAPL,140.59
2025-10-30T19:31:46.891546,AAPL,139.13
2025-10-30T19:31:46.901876,AAPL,138.06
2025-10-30T19:31:46.912204,AAPL,136.2
2025-10-30T19:31:46.922323,AAPL,131.27
2025-10-30T19:31:46.932680,AAPL,130.07
2025-10-30T19:31:46.943288,AAPL,129.19
2025-10-30T19:31:46.954106,AAPL,123.68
2025-10-30T19:31:46.964457,AAPL,122.05
2025-10-30T19:31:46.974807,AAPL,122.2
2025-10-30T19:31:46.985111,AAPL,120.13
2025-10-30T19:31:46.995849,AAPL,120.49
2025-10-30T19:31:47.005982,AAPL,119.52
2025-10-30T19:31:47.016356,AAPL,114.97
2025-10-30T19:31:47.026561,AAPL,113.52
2025-10-30T19:31:47.036924,AAPL,108.35
2025-10-30T19:31:47.047277,AAPL,107.69
2025-10-30T19:31:47.057894,AAPL,110.24
2025-10-30T19:31:47.068214,AAPL,105.77
2025-10-30T19:31:47.078574,AAPL,104.07
2025-10-30T19:31:47.089178,AAPL,101.99
2025-10-30T19:31:47.099541,AAPL,103.63
2025-10-30T19:31:47.109989,AAPL,102.31
2025-10-30T19:31:47.120556,AAPL,102.18
2025-10-30T19:31:47.130904,AAPL,102.45
2025-10-30T19:31:47.141247,AAPL,103.52
2025-10-30T19:31:47.151651,AAPL,102.04
2025-10-30T19:31:47.161999,AAPL,98.27
2025-10-30T19:31:47.172379,AAPL,97.42
2025-10-30T19:31:47.182957,AAPL,97.26
2025-10-30T19:31:47.193258,AAPL,95.94
2025-10-30T19:31:47.203623,AAPL,97.01
2025-10-30T19:31:47.214239,AAPL,98.22
2025-10-30T19:31:47.224567,AAPL,98.44
2025-10-30T19:31:47.234891,AAPL,100.95
2025-10-30T19:31:47.245384,AAPL,102.2
2025-10-30T19:31:47.255700,AAPL,104.22
2025-10-30T19:31:47.266085,AAPL,104.56
2025-10-30T19:31:47.276848,AAPL,103.89
2025-10-30T19:31:47.287203,AAPL,102.59
2025-10-30T19:31:47.297825,AAPL,98.99
2025-10-30T19:31:47.307919,AAPL,99.56
2025-10-30T19:31:47.318269,AAPL,100.62
2025-10-30T19:31:47.328845,AAPL,102.52
2025-10-30T19:31:47.339223,AAPL,105.09
2025-10-30T19:31:47.349820,AAPL,103.31
2025-10-30T19:31:47.360344,AAPL,101.56
2025-10-30T19:31:47.370858,AAPL,93.8
2025-10-30T19:31:47.381421,AAPL,92.97
2025-10-30T19:31:47.392101,AAPL,94.5
2025-10-30T19:31:47.402691,AAPL,93.65
2025-10-30T19:31:47.413200,AAPL,94.59
2025-10-30T19:31:47.423561,AAPL,94.56
2025-10-30T19:31:47.433918,AAPL,95.33
2025-10-30T19:31:47.444464,AAPL,97.39
2025-10-30T19:31:47.454957,AAPL,95.89
2025-10-30T19:31:47.465292,AAPL,95.21
2025-10-30T19:31:47.475738,AAPL,94.24
2025-10-30T19:31:47.486505,AAPL,93.41
2025-10-30T19:31:47.496808,AAPL,94.15
2025-10-30T19:31:47.507650,AAPL,98.95
2025-10-30T19:31:47.518332,AAPL,101.92
2025-10-30T19:31:47.529116,AAPL,105.25
2025-10-30T19:31:47.539524,AAPL,99.52
2025-10-30T19:31:47.550221,AAPL,96.15
2025-10-30T19:31:47.560565,AAPL,96.78
2025-10-30T19:31:47.570959,AAPL,98.55
2025-10-30T19:31:47.581648,AAPL,98.02
2025-10-30T19:31:47.592371,AAPL,94.37
2025-10-30T19:31:47.602734,AAPL,93.94
2025-10-30T19:31:47.612892,AAPL,92.6
2025-10-30T19:31:47.623290,AAPL,93.43
2025-10-30T19:31:47.633909,AAPL,94.62
2025-10-30T19:31:47.644576,AAPL,92.0
2025-10-30T19:31:47.654936,AAPL,92.28
2025-10-30T19:31:47.665440,AAPL,87.66
2025-10-30T19:31:47.676302,AAPL,86.23
2025-10-30T19:31:47.686676,AAPL,86.42
2025-10-30T19:31:47.697345,AAPL,89.5
2025-10-30T19:31:47.708016,AAPL,88.61
2025-10-30T19:31:47.718392,AAPL,86.37
2025-10-30T19:31:47.728757,AAPL,85.51
2025-10-30T19:31:47.739128,AAPL,86.31
2025-10-30T19:31:47.749735,AAPL,86.2
2025-10-30T19:31:47.760151,AAPL,86.64
2025-10-30T19:31:47.770768,AAPL,84.36
2025-10-30T19:31:47.781418,AAPL,85.36
2025-10-30T19:31:47.791786,AAPL,84.67
2025-10-30T19:31:47.802464,AAPL,83.05
2025-10-30T19:31:47.812809,AAPL,83.01
2025-10-30T19:31:47.823279,AAPL,84.64
2025-10-30T19:31:47.833651,AAPL,85.2
2025-10-30T19:31:47.844010,AAPL,82.98
2025-10-30T19:31:47.854543,AAPL,84.17
2025-10-30T19:31:47.864880,AAPL,82.97
2025-10-30T19:31:47.875217,AAPL,80.05
2025-10-30T19:31:47.885844,AAPL,79.38
2025-10-30T19:31:47.896653,AAPL,79.59
2025-10-30T19:31:47.907032,AAPL,79.86
2025-10-30T19:31:47.917390,AAPL,79.49
2025-10-30T19:31:47.928020,AAPL,79.77
2025-10-30T19:31:47.938350,AAPL,78.46
2025-10-30T19:31:47.948926,AAPL,75.79
2025-10-30T19:31:47.959902,AAPL,77.96
2025-10-30T19:31:47.970246,AAPL,81.44
2025-10-30T19:31:47.980767,AAPL,83.21
2025-10-30T19:31:47.991080,AAPL,83.27
2025-10-30T19:31:48.001365,AAPL,81.8
2025-10-30T19:31:48.012063,AAPL,80.3
2025-10-30T19:31:48.022401,AAPL,80.2
2025-10-30T19:31:48.032728,AAPL,78.14
2025-10-30T19:31:48.043143,AAPL,75.76
2025-10-30T19:31:48.053493,AAPL,73.88
2025-10-30T19:31:48.063811,AAPL,76.27
2025-10-30T19:31:48.074456,AAPL,77.41
2025-10-30T19:31:48.084805,AAPL,79.23
2025-10-30T19:31:48.095086,AAPL,79.38
2025-10-30T19:31:48.105566,AAPL,80.72
2025-10-30T19:31:48.115911,AAPL,77.97
2025-10-30T19:31:48.126244,AAPL,78.39
2025-10-30T19:31:48.136714,AAPL,78.7
2025-10-30T19:31:48.147038,AAPL,78.3
2025-10-30T19:31:48.157296,AAPL,75.75
2025-10-30T19:31:48.167747,AAPL,74.31
2025-10-30T19:31:48.178118,AAPL,74.89
2025-10-30T19:31:48.188453,AAPL,73.28
2025-10-30T19:31:48.198903,AAPL,74.58
2025-10-30T19:31:48.209184,AAPL,72.94
2025-10-30T19:31:48.219906,AAPL,72.15
2025-10-30T19:31:48.230292,AAPL,71.32
2025-10-30T19:31:48.240657,AAPL,72.73
2025-10-30T19:31:48.251020,AAPL,72.42
2025-10-30T19:31:48.261471,AAPL,71.96
2025-10-30T19:31:48.271810,AAPL,70.24
2025-10-30T19:31:48.282176,AAPL,71.34
2025-10-30T19:31:48.292564,AAPL,69.7
2025-10-30T19:31:48.302866,AAPL,72.55
2025-10-30T19:31:48.313212,AAPL,72.82
2025-10-30T19:31:48.323998,AAPL,74.64
2025-10-30T19:31:48.334607,AAPL,75.0
2025-10-30T19:31:48.345046,AAPL,74.85
2025-10-30T19:31:48.355289,AAPL,74.14
2025-10-30T19:31:48.365645,AAPL,71.97
2025-10-30T19:31:48.376067,AAPL,74.73
2025-10-30T19:31:48.386559,AAPL,74.02
2025-10-30T19:31:48.396922,AAPL,75.57
2025-10-30T19:31:48.407338,AAPL,76.71
2025-10-30T19:31:48.417880,AAPL,76.13
2025-10-30T19:31:48.428415,AAPL,76.37
2025-10-30T19:31:48.438892,AAPL,79.52
2025-10-30T19:31:48.449540,AAPL,78.79
2025-10-30T19:31:48.459890,AAPL,79.92
2025-10-30T19:31:48.470525,AAPL,80.73
2025-10-30T19:31:48.480936,AAPL,78.58
2025-10-30T19:31:48.491294,AAPL,79.16
2025-10-30T19:31:48.501909,AAPL,77.1
2025-10-30T19:31:48.512326,AAPL,75.38
2025-10-30T19:31:48.522680,AAPL,76.11
2025-10-30T19:31:48.533017,AAPL,77.58
2025-10-30T19:31:48.543607,AAPL,76.91
2025-10-30T19:31:48.553924,AAPL,78.62
2025-10-30T19:31:48.564270,AAPL,78.52
2025-10-30T19:31:48.574663,AAPL,79.72
2025-10-30T19:31:48.585063,AAPL,78.54
2025-10-30T19:31:48.595398,AAPL,78.61
2025-10-30T19:31:48.606193,AAPL,78.44
2025-10-30T19:31:48.616683,AAPL,75.77
2025-10-30T19:31:48.626870,AAPL,76.16
2025-10-30T19:31:48.637298,AAPL,76.58
2025-10-30T19:31:48.647546,AAPL,75.48
2025-10-30T19:31:48.657916,AAPL,73.81
2025-10-30T19:31:48.668503,AAPL,73.96
2025-10-30T19:31:48.678819,AAPL,73.2
2025-10-30T19:31:48.689137,AAPL,72.49
2025-10-30T19:31:48.699294,AAPL,73.52
2025-10-30T19:31:48.709621,AAPL,76.81
2025-10-30T19:31:48.720310,AAPL,74.35
2025-10-30T19:31:48.731120,AAPL,73.46
2025-10-30T19:31:48.741468,AAPL,72.81
2025-10-30T19:31:48.752056,AAPL,70.82
2025-10-30T19:31:48.762478,AAPL,69.22
2025-10-30T19:31:48.772844,AAPL,69.15
2025-10-30T19:31:48.783438,AAPL,70.59
2025-10-30T19:31:48.793846,AAPL,74.47
2025-10-30T19:31:48.804193,AAPL,74.5
2025-10-30T19:31:48.814548,AAPL,74.5
2025-10-30T19:31:48.825149,AAPL,76.43
2025-10-30T19:31:48.835484,AAPL,78.34
2025-10-30T19:31:48.845832,AAPL,79.23
2025-10-30T19:31:48.856088,AAPL,81.76
2025-10-30T19:31:48.866419,AAPL,84.1
2025-10-30T19:31:48.877011,AAPL,84.75
2025-10-30T19:31:48.887367,AAPL,84.39
2025-10-30T19:31:48.898025,AAPL,85.69
2025-10-30T19:31:48.908504,AAPL,83.74
2025-10-30T19:31:48.918867,AAPL,83.26
2025-10-30T19:31:48.929289,AAPL,82.08
2025-10-30T19:31:48.939643,AAPL,81.6
2025-10-30T19:31:48.950031,AAPL,81.51
2025-10-30T19:31:48.960782,AAPL,79.27
2025-10-30T19:31:48.971349,AAPL,78.77
2025-10-30T19:31:48.981677,AAPL,77.25
2025-10-30T19:31:48.992011,AAPL,80.85
2025-10-30T19:31:49.002129,AAPL,79.82
2025-10-30T19:31:49.012446,AAPL,78.36
2025-10-30T19:31:49.022958,AAPL,81.09
2025-10-30T19:31:49.033335,AAPL,79.98
